,0
334,551.0
335,547.0
336,547.0
337,558.0
338,508.0
339,952.2
340,486.0
341,474.0
342,468.0
343,460.0
344,914.2
345,456.0
346,924.2
347,954.2
348,950.2
349,384.0
350,362.0
351,797.2
352,341.0
353,449.0
354,593.0
355,648.0
356,610.0
357,679.0
358,1099.2
359,632.0
360,664.0
361,1166.2
362,734.0
363,736.0
364,752.0
365,741.0
366,711.0
367,654.0
368,1109.2
369,664.0
370,1124.2
371,660.0
372,646.0
373,639.0
374,638.0
375,632.0
376,1121.2
377,676.0
378,692.0
379,680.0
380,615.0
381,552.0
382,525.0
383,505.0
384,509.0
385,522.0
386,521.0
387,519.0
388,509.0
389,989.2
390,997.2
391,573.0
392,543.0
393,504.0
394,537.0
395,564.0
396,1066.2
397,647.0
398,641.0
399,590.0
400,551.0
401,538.0
402,523.0
403,516.0
404,556.0
405,560.0
406,999.2
407,532.0
408,500.0
409,475.0
410,908.2
411,410.0
412,410.0
413,894.2
414,881.2
415,402.0
416,387.0
417,388.0
418,375.0
419,359.0
420,317.0
421,317.0
422,787.2
423,802.2
424,309.0
425,306.0
426,297.0
427,291.0
428,291.0
429,293.0
430,287.0
431,741.2
432,287.0
433,749.2
434,278.0
435,280.0
436,297.0
437,785.2
438,415.0
439,438.0
440,491.0
441,1042.2
442,1081.2
443,645.0
444,639.0
445,644.0
446,1083.2
447,575.0
448,534.0
449,456.0
450,517.0
451,1017.2
452,563.0
453,1042.2
454,569.0
455,572.0
456,1025.2
457,1018.2
458,603.0
459,610.0
460,608.0
461,587.0
462,539.0
463,992.2
464,500.0
465,527.0
466,501.0
467,499.0
468,464.0
469,415.0
470,408.0
471,370.0
472,464.0
473,482.0
474,470.0
475,469.0
476,480.0
477,488.0
478,534.0
479,574.0
480,1047.2
481,631.0
482,640.0
483,657.0
484,664.0
485,1097.2
486,607.0
487,592.0
488,1044.2
489,585.0
490,1054.2
491,601.0
492,651.0
493,616.0
494,1069.2
495,597.0
496,571.0
497,1016.2
498,511.0
499,902.2
500,850.2
501,364.0
502,317.0
503,428.0
504,445.0
505,433.0
506,390.0
507,341.0
508,321.0
509,328.0
510,317.0
511,332.0
512,804.2
513,819.2
514,349.0
515,829.2
516,378.0
517,418.0
518,399.0
519,409.0
520,406.0
521,854.2
522,397.0
523,862.2
524,383.0
525,338.0
526,315.0
527,789.2
