,0
569,197.0
570,24.0
571,555.5
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,35.0
585,736.5
586,341.0
587,474.0
588,559.0
589,586.0
590,565.0
591,1037.5
592,903.5
593,740.5
594,20.0
595,555.5
596,555.5
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,31.0
609,179.0
610,312.0
611,467.0
612,538.0
613,1136.5
614,561.0
615,1027.5
616,352.0
617,183.0
618,20.0
619,555.5
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,28.0
633,715.5
634,833.5
635,944.5
636,515.0
637,569.0
638,542.0
639,458.0
640,263.0
641,121.0
642,16.0
643,555.5
644,0.0
645,555.5
646,555.5
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,555.5
656,16.0
657,70.0
658,277.0
659,464.0
660,550.0
661,552.0
662,288.0
663,477.0
664,335.0
665,143.0
666,19.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,6.0
681,157.0
682,355.0
683,496.0
684,528.0
685,610.0
686,534.0
687,326.0
688,365.0
689,110.0
690,8.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,555.5
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,570.5
705,137.0
706,320.0
707,965.5
708,289.0
709,187.0
710,216.0
711,769.5
712,117.0
713,53.0
714,4.0
715,0.0
716,0.0
717,555.5
718,555.5
719,0.0
720,0.0
721,0.0
722,0.0
723,555.5
724,0.0
725,0.0
726,555.5
727,0.0
728,10.0
729,650.5
730,208.0
731,204.0
732,461.0
733,463.0
734,1102.5
735,475.0
736,336.0
737,162.0
738,11.0
739,0.0
740,0.0
741,0.0
742,0.0
743,555.5
744,0.0
745,0.0
746,555.5
747,0.0
748,555.5
749,0.0
750,0.0
751,555.5
752,24.0
753,165.0
754,329.0
755,1025.5
756,558.0
757,586.0
758,559.0
759,475.0
760,336.0
761,163.0
762,11.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,555.5
772,0.0
773,0.0
774,0.0
775,0.0
776,562.5
777,52.0
778,724.5
779,222.0
780,357.0
781,281.0
782,226.0
783,171.0
784,650.5
785,596.5
786,3.0
787,0.0
788,0.0
789,0.0
790,0.0
791,555.5
792,555.5
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,5.0
801,64.0
802,192.0
803,150.0
804,240.0
805,365.0
806,285.0
807,195.0
808,126.0
809,50.0
810,5.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,555.5
821,0.0
822,0.0
823,0.0
824,11.0
825,77.0
826,150.0
827,207.0
828,271.0
829,331.0
830,335.0
831,939.5
832,273.0
833,108.0
834,12.0
835,0.0
836,0.0
837,555.5
838,555.5
839,0.0
840,555.5
841,0.0
842,555.5
843,0.0
844,0.0
845,555.5
846,0.0
847,0.0
