,0
849,0.76
850,0.71
851,0.8
852,0.77
853,1.3
854,0.77
855,0.76
856,0.75
857,0.76
858,0.79
859,0.84
860,1.3
861,0.79
862,1.2
863,0.71
864,0.72
865,1.2
866,1.3
867,0.75
868,1.3
869,0.78
870,0.81
871,0.78
872,1.3
873,0.69
874,1.1
875,0.66
876,0.63
877,0.6
878,0.57
879,0.54
880,0.51
881,0.54
882,0.6
883,0.61
884,0.6
885,0.56
886,0.54
887,0.54
888,0.54
889,0.53
890,0.51
891,0.54
892,0.59
893,0.63
894,0.67
895,0.68
896,0.7
897,1.2
898,0.62
899,0.59
900,0.56
901,0.54
902,1.0
903,0.54
904,0.52
905,0.55
906,1.1
907,0.6
908,0.68
909,0.68
910,0.65
911,0.64
912,1.1
913,0.62
914,0.62
915,0.64
916,0.64
917,0.66
918,0.66
919,0.69
920,0.7
921,0.7
922,0.6
923,1.0
924,0.5
925,1.0
926,0.51
927,0.5
928,1.0
929,0.56
930,0.6
931,0.61
932,0.59
933,0.59
934,1.1
935,1.1
936,0.55
937,1.0
938,0.57
939,0.57
940,0.56
941,0.53
942,0.52
943,1.0
944,0.7
945,0.76
946,0.76
947,0.79
948,0.69
949,0.74
950,0.72
951,1.2
952,0.67
953,0.67
954,1.3
955,0.86
956,0.83
957,0.92
958,0.94
959,0.89
960,0.86
961,0.88
962,0.88
963,1.3
964,0.86
965,0.86
966,0.88
967,0.91
968,1.4
969,0.99
970,0.98
971,1.4
972,0.83
973,0.77
974,0.74
975,0.75
976,0.79
977,0.78
978,0.78
979,0.78
980,0.78
981,0.74
982,0.74
983,0.74
984,0.77
985,0.78
986,1.3
987,0.89
988,0.85
989,0.82
990,0.85
991,0.8
992,0.77
993,0.77
994,0.77
995,0.77
996,0.73
997,0.7
998,0.67
999,1.1
1000,0.59
1001,0.61
1002,0.65
1003,0.67
1004,0.67
1005,0.66
1006,0.67
1007,0.69
1008,0.76
1009,0.81
1010,0.85
1011,0.89
1012,0.89
1013,0.85
1014,0.85
1015,0.84
1016,0.83
1017,1.2
1018,0.67
1019,0.66
1020,0.64
1021,0.66
1022,0.65
1023,1.2
1024,0.56
1025,1.0
1026,0.57
1027,0.59
1028,1.0
1029,0.51
1030,0.53
1031,0.54
1032,0.57
1033,0.58
1034,1.1
1035,0.63
1036,0.6
1037,0.77
1038,0.78
1039,0.68
1040,0.55
1041,0.57
1042,0.51
1043,1.0
1044,1.1
1045,0.62
1046,0.59
1047,0.59
1048,1.1
1049,0.75
1050,0.7
1051,0.73
1052,0.75
1053,0.75
1054,0.76
1055,0.77
1056,0.81
1057,1.3
1058,0.72
1059,0.65
1060,0.58
1061,1.1
1062,0.65
1063,0.66
1064,0.69
1065,0.67
1066,0.63
1067,0.59
1068,0.59
1069,0.55
1070,1.0
1071,0.51
1072,1.0
1073,0.63
1074,0.69
1075,0.7
1076,0.67
1077,0.65
1078,0.65
1079,0.65
1080,0.66
1081,0.68
1082,0.68
1083,1.1
1084,0.86
1085,0.99
1086,0.99
1087,0.92
1088,0.87
1089,0.85
1090,0.82
1091,0.76
1092,0.7
1093,0.75
1094,0.85
1095,1.3
1096,0.9
1097,0.9
1098,1.4
1099,0.94
1100,0.92
1101,0.92
1102,1.4
1103,0.96
1104,1.5
1105,0.96
1106,0.97
1107,0.96
1108,0.97
1109,0.99
1110,0.99
1111,1.5
1112,1.5
1113,0.98
1114,1.5
1115,0.99
1116,1.4
1117,0.9
1118,0.83
1119,0.84
1120,0.9
1121,0.94
1122,0.94
1123,1.4
1124,0.93
1125,0.91
1126,1.4
1127,0.97
1128,0.97
1129,0.96
1130,1.5
1131,0.95
1132,0.92
1133,0.92
1134,0.91
1135,1.4
1136,0.89
1137,0.9
1138,0.9
1139,0.85
1140,0.76
1141,0.76
1142,0.72
1143,0.7
1144,0.75
1145,0.79
1146,0.79
1147,1.3
1148,0.76
1149,0.83
1150,0.89
1151,0.84
1152,0.81
1153,0.82
1154,1.3
1155,0.81
1156,0.8
1157,1.3
1158,0.77
1159,0.74
1160,0.73
1161,0.7
1162,0.66
1163,0.61
1164,0.6
1165,0.6
1166,0.6
1167,0.57
1168,0.52
1169,0.5
1170,0.52
1171,0.48
1172,0.46
1173,0.46
1174,0.48
1175,0.48
1176,0.48
1177,0.46
1178,0.9
1179,0.42
1180,0.39
1181,0.37
1182,0.34
1183,0.35
1184,0.9
1185,0.4
1186,0.39
1187,0.36
1188,0.38
1189,0.38
1190,0.35
1191,0.33
1192,0.33
1193,0.8
1194,0.34
1195,0.33
1196,0.32
1197,0.34
1198,0.51
1199,0.72
1200,1.3
1201,0.91
1202,0.97
1203,0.96
1204,0.94
1205,0.96
1206,0.93
1207,0.89
1208,0.83
1209,0.81
1210,0.74
1211,0.66
1212,0.6
1213,0.57
1214,0.5
1215,0.44
1216,0.5
1217,1.0
1218,0.65
1219,1.2
1220,0.56
1221,1.1
1222,0.63
1223,0.61
1224,0.65
1225,0.76
1226,0.86
1227,0.91
1228,1.4
1229,1.4
1230,0.91
1231,0.9
1232,0.92
1233,0.93
1234,0.9
1235,0.84
1236,0.79
1237,0.82
1238,0.75
1239,0.77
1240,0.83
1241,0.84
1242,0.89
1243,0.86
1244,0.9
1245,0.9
1246,1.4
1247,0.93
1248,0.9
1249,0.93
1250,0.93
1251,0.92
1252,0.9
1253,0.87
1254,0.83
1255,1.3
1256,0.83
1257,0.83
1258,0.8
1259,0.76
1260,0.69
1261,1.2
1262,0.68
1263,0.69
1264,0.68
1265,0.71
1266,0.73
1267,0.74
1268,0.74
1269,0.77
1270,0.73
1271,0.74
1272,0.74
1273,0.82
1274,0.83
1275,0.84
1276,0.82
1277,0.85
1278,1.4
1279,1.4
1280,0.88
1281,0.86
1282,0.76
1283,0.66
1284,0.65
1285,1.1
1286,0.56
1287,1.1
1288,1.1
1289,0.67
1290,0.75
1291,1.3
1292,0.62
1293,0.57
1294,0.54
1295,1.0
1296,0.52
1297,1.0
1298,0.45
1299,1.0
1300,0.46
1301,0.47
1302,0.48
1303,0.51
1304,1.1
1305,1.3
1306,0.89
1307,0.82
1308,1.1
1309,0.57
1310,0.56
1311,0.57
1312,1.1
1313,1.1
1314,0.61
1315,1.1
1316,0.6
1317,1.1
1318,0.67
1319,0.7
1320,0.69
1321,0.72
1322,0.75
1323,0.76
1324,1.2
1325,0.76
1326,1.3
1327,0.81
1328,0.82
1329,0.79
1330,0.74
1331,0.68
1332,1.1
1333,0.64
1334,0.76
1335,0.82
1336,0.9
1337,0.89
1338,0.93
1339,0.98
1340,0.95
1341,0.97
1342,0.95
1343,1.4
1344,0.95
1345,0.92
1346,1.4
1347,0.89
1348,0.88
1349,1.4
1350,0.9
1351,0.92
1352,0.93
1353,0.94
1354,0.93
1355,1.4
1356,0.93
1357,0.89
1358,0.83
1359,0.82
1360,1.4
1361,0.8
1362,0.81
1363,0.79
1364,0.8
1365,0.81
1366,0.84
1367,0.84
1368,0.85
1369,0.86
1370,0.86
1371,0.86
1372,1.4
1373,0.86
1374,0.86
1375,0.87
1376,0.86
1377,0.72
1378,0.6
1379,1.0
1380,0.57
1381,1.1
1382,0.63
1383,0.63
1384,0.67
1385,0.76
1386,0.81
1387,0.76
1388,0.66
1389,0.64
1390,0.57
1391,0.59
1392,0.58
1393,0.69
1394,0.7
1395,0.6
1396,0.62
1397,0.42
1398,0.9
1399,0.41
1400,0.8
1401,0.35
1402,0.35
1403,0.34
1404,0.8
1405,0.8
1406,0.33
1407,0.33
1408,0.34
1409,0.35
1410,0.34
1411,0.9
1412,0.39
1413,0.44
1414,1.0
1415,0.49
1416,0.52
1417,0.59
1418,0.74
1419,1.2
1420,0.69
1421,1.2
1422,1.3
1423,0.89
1424,0.84
1425,1.3
1426,1.4
1427,1.4
1428,0.83
1429,0.76
1430,0.85
1431,0.94
1432,0.96
1433,0.98
1434,0.98
1435,0.99
1436,1.5
1437,1.0
1438,0.98
1439,0.99
1440,0.97
1441,0.97
1442,0.96
1443,1.4
1444,0.91
1445,0.94
1446,0.98
1447,0.81
1448,0.9
1449,0.94
1450,0.95
1451,1.4
1452,0.92
1453,0.94
1454,0.97
1455,0.99
1456,1.4
1457,0.94
1458,0.99
1459,1.0
1460,1.0
1461,0.97
1462,0.95
1463,0.9
1464,1.4
1465,0.98
1466,1.0
1467,1.0
1468,0.92
1469,0.88
1470,0.81
1471,0.74
1472,0.64
1473,0.61
1474,0.59
1475,1.0
1476,0.54
1477,0.79
1478,1.1
1479,0.56
1480,0.71
1481,0.65
1482,1.2
1483,0.7
1484,0.66
1485,0.66
1486,0.69
1487,0.71
1488,0.72
1489,0.72
1490,0.81
1491,1.4
1492,0.88
1493,0.9
1494,0.92
1495,1.4
1496,1.4
1497,0.86
1498,0.79
1499,1.3
1500,1.3
1501,0.76
1502,0.71
1503,0.71
1504,0.73
1505,0.74
1506,0.78
1507,0.79
1508,0.8
1509,1.3
1510,0.78
1511,0.76
1512,0.78
1513,0.78
1514,0.79
1515,0.81
1516,0.83
1517,0.82
1518,1.3
1519,0.83
1520,1.3
1521,0.82
1522,0.81
1523,0.78
1524,0.72
1525,0.67
1526,0.67
1527,0.65
1528,0.65
1529,0.67
1530,0.76
1531,1.4
1532,0.84
1533,1.5
1534,1.0
1535,1.0
1536,0.99
1537,1.0
1538,1.5
1539,0.97
1540,0.98
1541,0.97
1542,0.87
1543,0.85
1544,0.85
1545,1.4
1546,0.82
1547,0.85
1548,0.86
1549,0.89
1550,0.85
1551,0.84
1552,1.3
1553,0.81
1554,0.81
1555,0.85
1556,0.85
1557,0.85
1558,0.84
1559,1.2
1560,0.69
1561,0.69
1562,0.6
1563,0.55
1564,1.0
1565,0.64
1566,0.7
1567,0.65
1568,0.63
1569,0.63
1570,0.61
1571,0.65
1572,0.72
1573,0.58
1574,0.55
1575,0.54
1576,0.58
1577,1.1
1578,0.67
1579,0.72
1580,0.73
1581,1.2
1582,0.75
1583,0.75
1584,0.73
1585,0.73
1586,0.7
1587,0.71
1588,0.7
1589,0.68
1590,1.2
1591,0.68
1592,0.67
1593,0.64
1594,0.64
1595,0.64
1596,1.2
1597,1.3
1598,0.8
1599,0.77
1600,0.85
1601,0.91
1602,0.99
1603,0.98
1604,0.98
1605,0.98
1606,0.98
1607,0.94
1608,1.4
1609,0.94
1610,0.97
1611,1.4
1612,0.91
1613,0.95
1614,0.83
1615,1.3
1616,0.88
1617,1.4
1618,1.4
1619,0.85
1620,0.91
1621,1.4
1622,1.4
1623,0.91
1624,0.83
1625,0.84
1626,0.87
1627,1.3
1628,1.3
1629,1.4
1630,0.86
1631,0.87
1632,0.9
1633,1.4
1634,1.4
1635,0.96
1636,0.96
1637,0.96
1638,0.95
1639,0.94
1640,0.93
1641,0.93
1642,0.92
1643,0.87
1644,0.84
1645,0.84
1646,0.81
1647,0.82
1648,0.78
1649,0.81
1650,1.3
1651,0.81
1652,1.3
1653,0.81
1654,0.8
1655,0.8
1656,0.79
1657,0.79
1658,0.75
1659,1.2
1660,1.2
1661,0.78
1662,0.76
1663,0.74
1664,0.74
1665,1.2
1666,0.65
1667,0.63
1668,0.67
1669,0.68
1670,0.67
1671,0.73
1672,0.74
1673,0.86
1674,0.87
1675,0.84
1676,0.81
1677,0.78
1678,0.78
1679,1.3
1680,0.81
1681,0.76
1682,0.65
1683,0.69
1684,0.8
1685,0.93
1686,0.98
1687,0.95
1688,1.3
1689,0.79
1690,0.78
1691,0.84
1692,1.3
1693,0.84
1694,1.3
1695,0.86
1696,0.88
1697,1.4
1698,0.92
1699,0.92
1700,1.5
1701,0.99
1702,1.5
1703,1.5
1704,1.5
1705,0.96
1706,0.96
1707,1.4
1708,1.4
1709,0.93
1710,0.98
1711,0.99
1712,1.5
1713,0.96
1714,0.93
1715,0.93
1716,0.86
1717,0.83
1718,0.79
1719,0.7
1720,0.76
1721,0.82
1722,0.92
1723,0.89
1724,0.8
1725,1.2
1726,0.8
1727,0.84
1728,1.3
1729,0.8
1730,0.77
1731,0.86
1732,0.88
1733,1.3
1734,1.3
1735,1.3
1736,0.88
1737,0.92
1738,0.94
1739,0.92
1740,0.93
1741,1.4
1742,1.4
1743,0.93
1744,0.95
1745,1.5
1746,1.5
1747,0.98
1748,1.5
1749,1.5
1750,0.97
1751,1.5
1752,0.97
1753,0.98
1754,0.99
1755,0.98
1756,1.5
1757,1.5
1758,1.5
1759,0.98
1760,0.99
1761,1.5
1762,0.9
1763,1.4
1764,0.84
1765,0.83
1766,0.86
1767,0.89
1768,1.4
1769,0.87
1770,1.4
1771,0.84
1772,0.8
1773,0.76
1774,0.73
1775,0.71
1776,0.7
1777,1.2
1778,0.69
1779,0.67
1780,0.65
1781,0.64
1782,0.69
1783,0.93
1784,0.94
1785,0.94
1786,0.93
1787,0.92
1788,0.89
1789,1.3
1790,0.8
1791,0.73
1792,1.3
1793,0.78
1794,0.78
1795,0.8
1796,0.86
1797,0.9
1798,0.87
1799,1.4
1800,1.4
1801,0.88
1802,1.4
1803,0.91
1804,0.9
1805,0.87
1806,0.82
1807,1.3
1808,0.85
1809,1.3
1810,0.74
